x,y,critical_factor,m,n_percent,n,fpp,fpr
7,13,0.5,46,0.35,16,1,0.2937783133021936
7,13,0.5,46,0.65,29,1,0.4676397103135196
7,13,0.5,46,0.95,43,1,0.6073287804378293
7,17,0.001,1,0.35,0,0,0.0
7,17,0.001,1,0.65,0,0,0.0
7,17,0.001,1,0.95,0,0,0.0
7,17,0.005,1,0.35,0,0,0.0
7,17,0.005,1,0.65,0,0,0.0
7,17,0.005,1,0.95,0,0,0.0
7,17,0.01,2,0.35,0,0,0.0
7,17,0.01,2,0.65,1,1,0.3934693402873666
7,17,0.01,2,0.95,1,1,0.3934693402873666
7,17,0.05,6,0.35,2,1,0.28346868942621073
7,17,0.05,6,0.65,3,1,0.3934693402873666
7,17,0.05,6,0.95,5,1,0.5654017914929218
7,17,0.1,12,0.35,4,1,0.28346868942621073
7,17,0.1,12,0.65,7,1,0.4419648542299529
7,17,0.1,12,0.95,11,1,0.6001503456551527
7,17,0.5,60,0.35,21,1,0.29531191028128656
7,17,0.5,60,0.65,39,1,0.47795422323898396
7,17,0.5,60,0.95,57,1,0.6132589765454988
7,19,0.001,1,0.35,0,0,0.0
7,19,0.001,1,0.65,0,0,0.0
7,19,0.001,1,0.95,0,0,0.0
7,19,0.005,1,0.35,0,0,0.0
7,19,0.005,1,0.65,0,0,0.0
7,19,0.005,1,0.95,0,0,0.0
7,19,0.01,2,0.35,0,0,0.0
7,19,0.01,2,0.65,1,1,0.3934693402873666
7,19,0.01,2,0.95,1,1,0.3934693402873666
7,19,0.05,7,0.35,2,1,0.248522706924714
7,19,0.05,7,0.65,4,1,0.4352818779922407
7,19,0.05,7,0.95,6,1,0.57562715432305
7,19,0.1,14,0.35,4,1,0.248522706924714
7,19,0.1,14,0.65,9,1,0.47421197557422023
7,19,0.1,14,0.95,13,1,0.6048822386731127
7,19,0.5,67,0.35,23,1,0.29056300059522155
7,19,0.5,67,0.65,43,1,0.4736511350679803
7,19,0.5,67,0.95,63,1,0.6094887525634184
7,23,0.001,1,0.35,0,0,0.0
7,23,0.001,1,0.65,0,0,0.0
7,23,0.001,1,0.95,0,0,0.0
7,23,0.005,1,0.35,0,0,0.0
7,23,0.005,1,0.65,0,0,0.0
7,23,0.005,1,0.95,0,0,0.0
7,23,0.01,2,0.35,0,0,0.0
7,23,0.01,2,0.65,1,1,0.3934693402873666
7,23,0.01,2,0.95,1,1,0.3934693402873666
7,23,0.05,9,0.35,3,1,0.28346868942621073
7,23,0.05,9,0.65,5,1,0.42624657926256715
7,23,0.05,9,0.95,8,1,0.5888877094928125
7,23,0.1,17,0.35,5,1,0.2548111829865195
7,23,0.1,17,0.65,11,1,0.4764165342850031
7,23,0.1,17,0.95,16,1,0.6098314565760232
7,23,0.5,81,0.35,28,1,0.2922603736673657
7,23,0.5,81,0.65,52,1,0.47374811320956356
7,23,0.5,81,0.95,76,1,0.6086964216126378
7,29,0.001,1,0.35,0,0,0.0
7,29,0.001,1,0.65,0,0,0.0
7,29,0.001,1,0.95,0,0,0.0
7,29,0.005,2,0.35,0,0,0.0
7,29,0.005,2,0.65,1,1,0.3934693402873666
7,29,0.005,2,0.95,1,1,0.3934693402873666
7,29,0.01,3,0.35,1,1,0.28346868942621073
7,29,0.01,3,0.65,1,1,0.28346868942621073
7,29,0.01,3,0.95,2,1,0.486582880967408
7,29,0.05,11,0.35,3,1,0.23869961330312617
7,29,0.05,11,0.65,7,1,0.4707866584999497
7,29,0.05,11,0.95,10,1,0.5971096784708669
7,29,0.1,21,0.35,7,1,0.28346868942621073
7,29,0.1,21,0.65,13,1,0.46154299032632184
7,29,0.1,21,0.95,19,1,0.5953617839330112
7,29,0.5,102,0.35,35,1,0.290459183078848
7,29,0.5,102,0.65,66,1,0.4764165342850031
7,29,0.5,102,0.95,96,1,0.6098314565760232
7,31,0.001,1,0.35,0,0,0.0
7,31,0.001,1,0.65,0,0,0.0
7,31,0.001,1,0.95,0,0,0.0
7,31,0.005,2,0.35,0,0,0.0
7,31,0.005,2,0.65,1,1,0.3934693402873666
7,31,0.005,2,0.95,1,1,0.3934693402873666
7,31,0.01,3,0.35,1,1,0.28346868942621073
7,31,0.01,3,0.65,1,1,0.28346868942621073
7,31,0.01,3,0.95,2,1,0.486582880967408
7,31,0.05,11,0.35,3,1,0.23869961330312617
7,31,0.05,11,0.65,7,1,0.4707866584999497
7,31,0.05,11,0.95,10,1,0.5971096784708669
7,31,0.1,22,0.35,7,1,0.2725294909757163
7,31,0.1,22,0.65,14,1,0.4707866584999497
7,31,0.1,22,0.95,20,1,0.5971096784708669
7,31,0.5,109,0.35,38,1,0.2943414884610913
7,31,0.5,109,0.65,70,1,0.4738673095594028
7,31,0.5,109,0.95,103,1,0.6113025993511962
7,37,0.001,1,0.35,0,0,0.0
7,37,0.001,1,0.65,0,0,0.0
7,37,0.001,1,0.95,0,0,0.0
7,37,0.005,2,0.35,0,0,0.0
7,37,0.005,2,0.65,1,1,0.3934693402873666
7,37,0.005,2,0.95,1,1,0.3934693402873666
7,37,0.01,3,0.35,1,1,0.28346868942621073
7,37,0.01,3,0.65,1,1,0.28346868942621073
7,37,0.01,3,0.95,2,1,0.486582880967408
7,37,0.05,13,0.35,4,1,0.2648585194083155
7,37,0.05,13,0.65,8,1,0.4595670035134659
7,37,0.05,13,0.95,12,1,0.6027052868022886
7,37,0.1,26,0.35,9,1,0.2925963525959383
7,37,0.1,26,0.65,16,1,0.4595670035134659
7,37,0.1,26,0.95,24,1,0.6027052868022886
7,37,0.5,130,0.35,45,1,0.2925963525959383
7,37,0.5,130,0.65,84,1,0.4759424886263657
7,37,0.5,130,0.95,123,1,0.6117686468892951
11,13,0.001,1,0.35,0,0,0.0
11,13,0.001,1,0.65,0,0,0.0
11,13,0.001,1,0.95,0,0,0.0
11,13,0.005,1,0.35,0,0,0.0
11,13,0.005,1,0.65,0,0,0.0
11,13,0.005,1,0.95,0,0,0.0
11,13,0.01,2,0.35,0,0,0.0
11,13,0.01,2,0.65,1,1,0.3934693402873666
11,13,0.01,2,0.95,1,1,0.3934693402873666
11,13,0.05,8,0.35,2,1,0.22119921692859512
11,13,0.05,8,0.65,5,1,0.4647385714810097
11,13,0.05,8,0.95,7,1,0.5831379803214916
11,13,0.1,15,0.35,5,1,0.28346868942621073
11,13,0.1,15,0.65,9,1,0.4511883639059735
11,13,0.1,15,0.95,14,1,0.6067592791314017
11,13,0.5,72,0.35,25,1,0.29335172214228367
11,13,0.5,72,0.65,46,1,0.4721213698760568
11,13,0.5,72,0.95,68,1,0.6111044360107771
11,17,0.001,1,0.35,0,0,0.0
11,17,0.001,1,0.65,0,0,0.0
11,17,0.001,1,0.95,0,0,0.0
11,17,0.005,1,0.35,0,0,0.0
11,17,0.005,1,0.65,0,0,0.0
11,17,0.005,1,0.95,0,0,0.0
11,17,0.01,2,0.35,0,0,0.0
11,17,0.01,2,0.65,1,1,0.3934693402873666
11,17,0.01,2,0.95,1,1,0.3934693402873666
11,17,0.05,10,0.35,3,1,0.2591817793182821
11,17,0.05,10,0.65,6,1,0.4511883639059735
11,17,0.05,10,0.95,9,1,0.5934303402594009
11,17,0.1,19,0.35,6,1,0.2707870474747649
11,17,0.1,19,0.65,12,1,0.46824846986942925
11,17,0.1,19,0.95,18,1,0.6122398967036751
11,17,0.5,94,0.35,32,1,0.28853249379217627
11,17,0.5,94,0.65,61,1,0.4773985598781536
11,17,0.5,94,0.95,89,1,0.612022724990898
11,19,0.001,1,0.35,0,0,0.0
11,19,0.001,1,0.65,0,0,0.0
11,19,0.001,1,0.95,0,0,0.0
11,19,0.005,2,0.35,0,0,0.0
11,19,0.005,2,0.65,1,1,0.3934693402873666
11,19,0.005,2,0.95,1,1,0.3934693402873666
11,19,0.01,3,0.35,1,1,0.28346868942621073
11,19,0.01,3,0.65,1,1,0.28346868942621073
11,19,0.01,3,0.95,2,1,0.486582880967408
11,19,0.05,11,0.35,3,1,0.23869961330312617
11,19,0.05,11,0.65,7,1,0.4707866584999497
11,19,0.05,11,0.95,10,1,0.5971096784708669
11,19,0.1,21,0.35,7,1,0.28346868942621073
11,19,0.1,21,0.65,13,1,0.46154299032632184
11,19,0.1,21,0.95,19,1,0.5953617839330112
11,19,0.5,105,0.35,36,1,0.2902604043108745
11,19,0.5,105,0.65,68,1,0.4767097762071676
11,19,0.5,105,0.95,99,1,0.6104866512891383
11,23,0.001,1,0.35,0,0,0.0
11,23,0.001,1,0.65,0,0,0.0
11,23,0.001,1,0.95,0,0,0.0
11,23,0.005,2,0.35,0,0,0.0
11,23,0.005,2,0.65,1,1,0.3934693402873666
11,23,0.005,2,0.95,1,1,0.3934693402873666
11,23,0.01,3,0.35,1,1,0.28346868942621073
11,23,0.01,3,0.65,1,1,0.28346868942621073
11,23,0.01,3,0.95,2,1,0.486582880967408
11,23,0.05,13,0.35,4,1,0.2648585194083155
11,23,0.05,13,0.65,8,1,0.4595670035134659
11,23,0.05,13,0.95,12,1,0.6027052868022886
11,23,0.1,26,0.35,9,1,0.2925963525959383
11,23,0.1,26,0.65,16,1,0.4595670035134659
11,23,0.1,26,0.95,24,1,0.6027052868022886
11,23,0.5,127,0.35,44,1,0.2928105550613427
11,23,0.5,127,0.65,82,1,0.475688492503202
11,23,0.5,127,0.95,120,1,0.6112745193511615
11,29,0.001,1,0.35,0,0,0.0
11,29,0.001,1,0.65,0,0,0.0
11,29,0.001,1,0.95,0,0,0.0
11,29,0.005,2,0.35,0,0,0.0
11,29,0.005,2,0.65,1,1,0.3934693402873666
11,29,0.005,2,0.95,1,1,0.3934693402873666
11,29,0.01,4,0.35,1,1,0.22119921692859512
11,29,0.01,4,0.65,2,1,0.3934693402873666
11,29,0.01,4,0.95,3,1,0.5276334472589852
11,29,0.05,16,0.35,5,1,0.2683843710533582
11,29,0.05,16,0.65,10,1,0.4647385714810097
11,29,0.05,16,0.95,15,1,0.608394373323201
11,29,0.1,32,0.35,11,1,0.2908938175626016
11,29,0.1,32,0.65,20,1,0.4647385714810097
11,29,0.1,32,0.95,30,1,0.608394373323201
11,29,0.5,160,0.35,56,1,0.29531191028128656
11,29,0.5,160,0.65,104,1,0.47795422323898396
11,29,0.5,160,0.95,152,1,0.6132589765454988
11,31,0.001,1,0.35,0,0,0.0
11,31,0.001,1,0.65,0,0,0.0
11,31,0.001,1,0.95,0,0,0.0
11,31,0.005,2,0.35,0,0,0.0
11,31,0.005,2,0.65,1,1,0.3934693402873666
11,31,0.005,2,0.95,1,1,0.3934693402873666
11,31,0.01,4,0.35,1,1,0.22119921692859512
11,31,0.01,4,0.65,2,1,0.3934693402873666
11,31,0.01,4,0.95,3,1,0.5276334472589852
11,31,0.05,18,0.35,6,1,0.28346868942621073
11,31,0.05,18,0.65,11,1,0.4572525188357781
11,31,0.05,18,0.95,17,1,0.6111044360107771
11,31,0.1,35,0.35,12,1,0.2902604043108745
11,31,0.1,35,0.65,22,1,0.46664680984318807
11,31,0.1,35,0.95,33,1,0.6104866512891383
11,31,0.5,171,0.35,59,1,0.2918003544269213
11,31,0.5,171,0.65,111,1,0.47749608743971095
11,31,0.5,171,0.95,162,1,0.6122398967036751
11,37,0.001,1,0.35,0,0,0.0
11,37,0.001,1,0.65,0,0,0.0
11,37,0.001,1,0.95,0,0,0.0
11,37,0.005,3,0.35,1,1,0.28346868942621073
11,37,0.005,3,0.65,1,1,0.28346868942621073
11,37,0.005,3,0.95,2,1,0.486582880967408
11,37,0.01,5,0.35,1,1,0.18126924692201818
11,37,0.01,5,0.65,3,1,0.4511883639059735
11,37,0.01,5,0.95,4,1,0.5506710358827784
11,37,0.05,21,0.35,7,1,0.28346868942621073
11,37,0.05,21,0.65,13,1,0.46154299032632184
11,37,0.05,21,0.95,19,1,0.5953617839330112
11,37,0.1,41,0.35,14,1,0.28927053055812524
11,37,0.1,41,0.65,26,1,0.4696119345833216
11,37,0.1,41,0.95,38,1,0.6041932802401504
11,37,0.5,204,0.35,71,1,0.2939288133946869
11,37,0.5,204,0.65,132,1,0.4764165342850031
11,37,0.5,204,0.95,193,1,0.6117393674026683
13,17,0.001,1,0.35,0,0,0.0
13,17,0.001,1,0.65,0,0,0.0
13,17,0.001,1,0.95,0,0,0.0
13,17,0.005,2,0.35,0,0,0.0
13,17,0.005,2,0.65,1,1,0.3934693402873666
13,17,0.005,2,0.95,1,1,0.3934693402873666
13,17,0.01,3,0.35,1,1,0.28346868942621073
13,17,0.01,3,0.65,1,1,0.28346868942621073
13,17,0.01,3,0.95,2,1,0.486582880967408
13,17,0.05,12,0.35,4,1,0.28346868942621073
13,17,0.05,12,0.65,7,1,0.4419648542299529
13,17,0.05,12,0.95,11,1,0.6001503456551527
13,17,0.1,23,0.35,8,1,0.2937783133021936
13,17,0.1,23,0.65,14,1,0.4559399499918614
13,17,0.1,23,0.95,21,1,0.5986989873388808
13,17,0.5,111,0.35,38,1,0.2898949359380576
13,17,0.5,111,0.65,72,1,0.4772482790912317
13,17,0.5,111,0.95,105,1,0.6116879251195244
13,19,0.001,1,0.35,0,0,0.0
13,19,0.001,1,0.65,0,0,0.0
13,19,0.001,1,0.95,0,0,0.0
13,19,0.005,2,0.35,0,0,0.0
13,19,0.005,2,0.65,1,1,0.3934693402873666
13,19,0.005,2,0.95,1,1,0.3934693402873666
13,19,0.01,3,0.35,1,1,0.28346868942621073
13,19,0.01,3,0.65,1,1,0.28346868942621073
13,19,0.01,3,0.95,2,1,0.486582880967408
13,19,0.05,13,0.35,4,1,0.2648585194083155
13,19,0.05,13,0.65,8,1,0.4595670035134659
13,19,0.05,13,0.95,12,1,0.6027052868022886
13,19,0.1,25,0.35,8,1,0.27385096292630906
13,19,0.1,25,0.65,16,1,0.47270757595695145
13,19,0.1,25,0.95,23,1,0.6014809589154858
13,19,0.5,124,0.35,43,1,0.29303505251824846
13,19,0.5,124,0.65,80,1,0.4754220740600016
13,19,0.5,124,0.95,117,1,0.6107558071107712
13,23,0.001,1,0.35,0,0,0.0
13,23,0.001,1,0.65,0,0,0.0
13,23,0.001,1,0.95,0,0,0.0
13,23,0.005,2,0.35,0,0,0.0
13,23,0.005,2,0.65,1,1,0.3934693402873666
13,23,0.005,2,0.95,1,1,0.3934693402873666
13,23,0.01,3,0.35,1,1,0.28346868942621073
13,23,0.01,3,0.65,1,1,0.28346868942621073
13,23,0.01,3,0.95,2,1,0.486582880967408
13,23,0.05,15,0.35,5,1,0.28346868942621073
13,23,0.05,15,0.65,9,1,0.4511883639059735
13,23,0.05,15,0.95,14,1,0.6067592791314017
13,23,0.1,30,0.35,10,1,0.28346868942621073
13,23,0.1,30,0.65,19,1,0.46918054943798604
13,23,0.1,30,0.95,28,1,0.6067592791314017
13,23,0.5,150,0.35,52,1,0.29295903069483853
13,23,0.5,150,0.65,97,1,0.4762111671702731
13,23,0.5,150,0.95,142,1,0.611967688850128
13,29,0.001,1,0.35,0,0,0.0
13,29,0.001,1,0.65,0,0,0.0
13,29,0.001,1,0.95,0,0,0.0
13,29,0.005,2,0.35,0,0,0.0
13,29,0.005,2,0.65,1,1,0.3934693402873666
13,29,0.005,2,0.95,1,1,0.3934693402873666
13,29,0.01,4,0.35,1,1,0.22119921692859512
13,29,0.01,4,0.65,2,1,0.3934693402873666
13,29,0.01,4,0.95,3,1,0.5276334472589852
13,29,0.05,19,0.35,6,1,0.2707870474747649
13,29,0.05,19,0.65,12,1,0.46824846986942925
13,29,0.05,19,0.95,18,1,0.6122398967036751
13,29,0.1,38,0.35,13,1,0.2897265648507462
13,29,0.1,38,0.65,24,1,0.46824846986942925
13,29,0.1,38,0.95,36,1,0.6122398967036751
13,29,0.5,189,0.35,66,1,0.2947524120258559
13,29,0.5,189,0.65,122,1,0.47560111089305523
13,29,0.5,189,0.95,179,1,0.6121319005747821
13,31,0.001,1,0.35,0,0,0.0
13,31,0.001,1,0.65,0,0,0.0
13,31,0.001,1,0.95,0,0,0.0
13,31,0.005,3,0.35,1,1,0.28346868942621073
13,31,0.005,3,0.65,1,1,0.28346868942621073
13,31,0.005,3,0.95,2,1,0.486582880967408
13,31,0.01,5,0.35,1,1,0.18126924692201818
13,31,0.01,5,0.65,3,1,0.4511883639059735
13,31,0.01,5,0.95,4,1,0.5506710358827784
13,31,0.05,21,0.35,7,1,0.28346868942621073
13,31,0.05,21,0.65,13,1,0.46154299032632184
13,31,0.05,21,0.95,19,1,0.5953617839330112
13,31,0.1,41,0.35,14,1,0.28927053055812524
13,31,0.1,41,0.65,26,1,0.4696119345833216
13,31,0.1,41,0.95,38,1,0.6041932802401504
13,31,0.5,202,0.35,70,1,0.29286568579177186
13,31,0.5,202,0.65,131,1,0.4771783317144833
13,31,0.5,202,0.95,191,1,0.611532028671348
13,37,0.001,1,0.35,0,0,0.0
13,37,0.001,1,0.65,0,0,0.0
13,37,0.001,1,0.95,0,0,0.0
13,37,0.005,3,0.35,1,1,0.28346868942621073
13,37,0.005,3,0.65,1,1,0.28346868942621073
13,37,0.005,3,0.95,2,1,0.486582880967408
13,37,0.01,5,0.35,1,1,0.18126924692201818
13,37,0.01,5,0.65,3,1,0.4511883639059735
13,37,0.01,5,0.95,4,1,0.5506710358827784
13,37,0.05,25,0.35,8,1,0.27385096292630906
13,37,0.05,25,0.65,16,1,0.47270757595695145
13,37,0.05,25,0.95,23,1,0.6014809589154858
13,37,0.1,49,0.35,17,1,0.2931513966219078
13,37,0.1,49,0.65,31,1,0.46881932491938494
13,37,0.1,49,0.95,46,1,0.6088935518746579
13,37,0.5,241,0.35,84,1,0.29428776084488917
13,37,0.5,241,0.65,156,1,0.47654431548405507
13,37,0.5,241,0.95,228,1,0.6117314700676011
17,19,0.001,1,0.35,0,0,0.0
17,19,0.001,1,0.65,0,0,0.0
17,19,0.001,1,0.95,0,0,0.0
17,19,0.005,2,0.35,0,0,0.0
17,19,0.005,2,0.65,1,1,0.3934693402873666
17,19,0.005,2,0.95,1,1,0.3934693402873666
17,19,0.01,4,0.35,1,1,0.22119921692859512
17,19,0.01,4,0.65,2,1,0.3934693402873666
17,19,0.01,4,0.95,3,1,0.5276334472589852
17,19,0.05,17,0.35,5,1,0.2548111829865195
17,19,0.05,17,0.65,11,1,0.4764165342850031
17,19,0.05,17,0.95,16,1,0.6098314565760232
17,19,0.1,33,0.35,11,1,0.28346868942621073
17,19,0.1,33,0.65,21,1,0.4707866584999497
17,19,0.1,33,0.95,31,1,0.6091353487436928
17,19,0.5,162,0.35,56,1,0.2922603736673657
17,19,0.5,162,0.65,105,1,0.47698657610750517
17,19,0.5,162,0.95,153,1,0.6111044360107771
17,23,0.001,1,0.35,0,0,0.0
17,23,0.001,1,0.65,0,0,0.0
17,23,0.001,1,0.95,0,0,0.0
17,23,0.005,2,0.35,0,0,0.0
17,23,0.005,2,0.65,1,1,0.3934693402873666
17,23,0.005,2,0.95,1,1,0.3934693402873666
17,23,0.01,4,0.35,1,1,0.22119921692859512
17,23,0.01,4,0.65,2,1,0.3934693402873666
17,23,0.01,4,0.95,3,1,0.5276334472589852
17,23,0.05,20,0.35,7,1,0.29531191028128656
17,23,0.05,20,0.65,13,1,0.47795422323898396
17,23,0.05,20,0.95,19,1,0.6132589765454988
17,23,0.1,40,0.35,14,1,0.29531191028128656
17,23,0.1,40,0.65,26,1,0.47795422323898396
17,23,0.1,40,0.95,38,1,0.6132589765454988
17,23,0.5,196,0.35,68,1,0.2931513966219078
17,23,0.5,196,0.65,127,1,0.4768877358122513
17,23,0.5,196,0.95,186,1,0.6128641414358713
17,29,0.001,1,0.35,0,0,0.0
17,29,0.001,1,0.65,0,0,0.0
17,29,0.001,1,0.95,0,0,0.0
17,29,0.005,3,0.35,1,1,0.28346868942621073
17,29,0.005,3,0.65,1,1,0.28346868942621073
17,29,0.005,3,0.95,2,1,0.486582880967408
17,29,0.01,5,0.35,1,1,0.18126924692201818
17,29,0.01,5,0.65,3,1,0.4511883639059735
17,29,0.01,5,0.95,4,1,0.5506710358827784
17,29,0.05,25,0.35,8,1,0.27385096292630906
17,29,0.05,25,0.65,16,1,0.47270757595695145
17,29,0.05,25,0.95,23,1,0.6014809589154858
17,29,0.1,50,0.35,17,1,0.28822967723739024
17,29,0.1,50,0.65,32,1,0.47270757595695145
17,29,0.1,50,0.95,47,1,0.6093721646414789
17,29,0.5,247,0.35,86,1,0.29402689537871773
17,29,0.5,247,0.65,160,1,0.47679047794179474
17,29,0.5,247,0.95,234,1,0.6122398967036751
17,31,0.001,1,0.35,0,0,0.0
17,31,0.001,1,0.65,0,0,0.0
17,31,0.001,1,0.95,0,0,0.0
17,31,0.005,3,0.35,1,1,0.28346868942621073
17,31,0.005,3,0.65,1,1,0.28346868942621073
17,31,0.005,3,0.95,2,1,0.486582880967408
17,31,0.01,6,0.35,2,1,0.28346868942621073
17,31,0.01,6,0.65,3,1,0.3934693402873666
17,31,0.01,6,0.95,5,1,0.5654017914929218
17,31,0.05,27,0.35,9,1,0.28346868942621073
17,31,0.05,27,0.65,17,1,0.4672109062370674
17,31,0.05,27,0.95,25,1,0.6038355697179345
17,31,0.1,53,0.35,18,1,0.28796103397854345
17,31,0.1,53,0.65,34,1,0.4735028886628394
17,31,0.1,53,0.95,50,1,0.610696574942752
17,31,0.5,264,0.35,92,1,0.29424339177513836
17,31,0.5,264,0.65,171,1,0.4767664062838174
17,31,0.5,264,0.95,250,1,0.6120852565847685
17,37,0.001,1,0.35,0,0,0.0
17,37,0.001,1,0.65,0,0,0.0
17,37,0.001,1,0.95,0,0,0.0
17,37,0.005,4,0.35,1,1,0.22119921692859512
17,37,0.005,4,0.65,2,1,0.3934693402873666
17,37,0.005,4,0.95,3,1,0.5276334472589852
17,37,0.01,7,0.35,2,1,0.248522706924714
17,37,0.01,7,0.65,4,1,0.4352818779922407
17,37,0.01,7,0.95,6,1,0.57562715432305
17,37,0.05,32,0.35,11,1,0.2908938175626016
17,37,0.05,32,0.65,20,1,0.4647385714810097
17,37,0.05,32,0.95,30,1,0.608394373323201
17,37,0.1,63,0.35,22,1,0.2947524120258559
17,37,0.1,63,0.65,40,1,0.4700224516413156
17,37,0.1,63,0.95,59,1,0.6080056829067811
17,37,0.5,315,0.35,110,1,0.2947524120258559
17,37,0.5,315,0.65,204,1,0.4767097762071676
17,37,0.5,315,0.95,299,1,0.6129519173925442
19,23,0.001,1,0.35,0,0,0.0
19,23,0.001,1,0.65,0,0,0.0
19,23,0.001,1,0.95,0,0,0.0
19,23,0.005,3,0.35,1,1,0.28346868942621073
19,23,0.005,3,0.65,1,1,0.28346868942621073
19,23,0.005,3,0.95,2,1,0.486582880967408
19,23,0.01,5,0.35,1,1,0.18126924692201818
19,23,0.01,5,0.65,3,1,0.4511883639059735
19,23,0.01,5,0.95,4,1,0.5506710358827784
19,23,0.05,22,0.35,7,1,0.2725294909757163
19,23,0.05,22,0.65,14,1,0.4707866584999497
19,23,0.05,22,0.95,20,1,0.5971096784708669
19,23,0.1,44,0.35,15,1,0.28887644713631333
19,23,0.1,44,0.65,28,1,0.4707866584999497
19,23,0.1,44,0.95,41,1,0.6061630082510653
19,23,0.5,219,0.35,76,1,0.29321726333232734
19,23,0.5,219,0.65,142,1,0.47711923645527643
19,23,0.5,219,0.95,208,1,0.6131706694278427
19,29,0.001,1,0.35,0,0,0.0
19,29,0.001,1,0.65,0,0,0.0
19,29,0.001,1,0.95,0,0,0.0
19,29,0.005,3,0.35,1,1,0.28346868942621073
19,29,0.005,3,0.65,1,1,0.28346868942621073
19,29,0.005,3,0.95,2,1,0.486582880967408
19,29,0.01,6,0.35,2,1,0.28346868942621073
19,29,0.01,6,0.65,3,1,0.3934693402873666
19,29,0.01,6,0.95,5,1,0.5654017914929218
19,29,0.05,28,0.35,9,1,0.2748875780778681
19,29,0.05,28,0.65,18,1,0.47421197557422023
19,29,0.05,28,0.95,26,1,0.6048822386731127
19,29,0.1,56,0.35,19,1,0.28772108824668685
19,29,0.1,56,0.65,36,1,0.47421197557422023
19,29,0.1,56,0.95,53,1,0.6118752892050949
19,29,0.5,276,0.35,96,1,0.2937783133021936
19,29,0.5,276,0.65,179,1,0.477197086639536
19,29,0.5,276,0.95,262,1,0.6129786278637117
19,31,0.001,1,0.35,0,0,0.0
19,31,0.001,1,0.65,0,0,0.0
19,31,0.001,1,0.95,0,0,0.0
19,31,0.005,3,0.35,1,1,0.28346868942621073
19,31,0.005,3,0.65,1,1,0.28346868942621073
19,31,0.005,3,0.95,2,1,0.486582880967408
19,31,0.01,6,0.35,2,1,0.28346868942621073
19,31,0.01,6,0.65,3,1,0.3934693402873666
19,31,0.01,6,0.95,5,1,0.5654017914929218
19,31,0.05,30,0.35,10,1,0.28346868942621073
19,31,0.05,30,0.65,19,1,0.46918054943798604
19,31,0.05,30,0.95,28,1,0.6067592791314017
19,31,0.1,59,0.35,20,1,0.2875054748347555
19,31,0.1,59,0.65,38,1,0.4748481376555811
19,31,0.1,59,0.95,56,1,0.6129310910005232
19,31,0.5,295,0.35,103,1,0.2947144638654102
19,31,0.5,295,0.65,191,1,0.47662529961944355
19,31,0.5,295,0.95,280,1,0.6129310910005232
19,37,0.001,1,0.35,0,0,0.0
19,37,0.001,1,0.65,0,0,0.0
19,37,0.001,1,0.95,0,0,0.0
19,37,0.005,4,0.35,1,1,0.22119921692859512
19,37,0.005,4,0.65,2,1,0.3934693402873666
19,37,0.005,4,0.95,3,1,0.5276334472589852
19,37,0.01,8,0.35,2,1,0.22119921692859512
19,37,0.01,8,0.65,5,1,0.4647385714810097
19,37,0.01,8,0.95,7,1,0.5831379803214916
19,37,0.05,36,0.35,12,1,0.28346868942621073
19,37,0.05,36,0.65,23,1,0.4721213698760568
19,37,0.05,36,0.95,34,1,0.6111044360107771
19,37,0.1,71,0.35,24,1,0.2868248018268723
19,37,0.1,71,0.65,46,1,0.4768501437556265
19,37,0.1,71,0.95,67,1,0.6108000167981436
19,37,0.5,352,0.35,123,1,0.29491140555224116
19,37,0.5,352,0.65,228,1,0.4767664062838174
19,37,0.5,352,0.95,334,1,0.6128192483114867
23,29,0.001,1,0.35,0,0,0.0
23,29,0.001,1,0.65,0,0,0.0
23,29,0.001,1,0.95,0,0,0.0
23,29,0.005,4,0.35,1,1,0.22119921692859512
23,29,0.005,4,0.65,2,1,0.3934693402873666
23,29,0.005,4,0.95,3,1,0.5276334472589852
23,29,0.01,7,0.35,2,1,0.248522706924714
23,29,0.01,7,0.65,4,1,0.4352818779922407
23,29,0.01,7,0.95,6,1,0.57562715432305
23,29,0.05,34,0.35,11,1,0.2764093244692847
23,29,0.05,34,0.65,22,1,0.4764165342850031
23,29,0.05,34,0.95,32,1,0.6098314565760232
23,29,0.1,67,0.35,23,1,0.29056300059522155
23,29,0.1,67,0.65,43,1,0.4736511350679803
23,29,0.1,67,0.95,63,1,0.6094887525634184
23,29,0.5,334,0.35,116,1,0.2934104895153512
23,29,0.5,334,0.65,217,1,0.4777978987075089
23,29,0.5,334,0.95,317,1,0.6129114483165559
23,31,0.001,1,0.35,0,0,0.0
23,31,0.001,1,0.65,0,0,0.0
23,31,0.001,1,0.95,0,0,0.0
23,31,0.005,4,0.35,1,1,0.22119921692859512
23,31,0.005,4,0.65,2,1,0.3934693402873666
23,31,0.005,4,0.95,3,1,0.5276334472589852
23,31,0.01,8,0.35,2,1,0.22119921692859512
23,31,0.01,8,0.65,5,1,0.4647385714810097
23,31,0.01,8,0.95,7,1,0.5831379803214916
23,31,0.05,36,0.35,12,1,0.28346868942621073
23,31,0.05,36,0.65,23,1,0.4721213698760568
23,31,0.05,36,0.95,34,1,0.6111044360107771
23,31,0.1,72,0.35,25,1,0.29335172214228367
23,31,0.1,72,0.65,46,1,0.4721213698760568
23,31,0.1,72,0.95,68,1,0.6111044360107771
23,31,0.5,357,0.35,124,1,0.2934341926186863
